customer_id,store_id,first_name,last_name,email,address_id,active_bool,create_date,last_update,active
429,2.0,Frederick,Isbell,frederick.isbell@sakilacustomer.org,434.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
430,1.0,Ray,Houle,ray.houle@sakilacustomer.org,435.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
431,2.0,Joel,Francisco,joel.francisco@sakilacustomer.org,436.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
432,1.0,Edwin,Burk,edwin.burk@sakilacustomer.org,437.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
433,1.0,Don,Bone,don.bone@sakilacustomer.org,438.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
434,1.0,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,439.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
435,2.0,Ricky,Shelby,ricky.shelby@sakilacustomer.org,440.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
436,1.0,Troy,Quigley,troy.quigley@sakilacustomer.org,441.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
437,2.0,Randall,Neumann,randall.neumann@sakilacustomer.org,442.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
438,1.0,Barry,Lovelace,barry.lovelace@sakilacustomer.org,443.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
439,2.0,Alexander,Fennell,alexander.fennell@sakilacustomer.org,444.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
440,1.0,Bernard,Colby,bernard.colby@sakilacustomer.org,445.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
441,1.0,Mario,Cheatham,mario.cheatham@sakilacustomer.org,446.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
442,1.0,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,447.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
443,2.0,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,448.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
444,2.0,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,449.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
445,1.0,Micheal,Forman,micheal.forman@sakilacustomer.org,450.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
446,2.0,Theodore,Culp,theodore.culp@sakilacustomer.org,451.0,t,2006-02-14,2013-05-26 14:49:45.738,0.0
447,1.0,Clifford,Bowens,clifford.bowens@sakilacustomer.org,452.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
448,1.0,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,453.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
449,2.0,Oscar,Aquino,oscar.aquino@sakilacustomer.org,454.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
450,1.0,Jay,Robb,jay.robb@sakilacustomer.org,455.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
451,1.0,Jim,Rea,jim.rea@sakilacustomer.org,456.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
452,1.0,Tom,Milner,tom.milner@sakilacustomer.org,457.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
453,1.0,Calvin,Martel,calvin.martel@sakilacustomer.org,458.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
454,2.0,Alex,Gresham,alex.gresham@sakilacustomer.org,459.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
455,2.0,Jon,Wiles,jon.wiles@sakilacustomer.org,460.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
456,2.0,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,461.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
457,2.0,Bill,Gavin,bill.gavin@sakilacustomer.org,462.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
458,1.0,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,463.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
459,1.0,Tommy,Collazo,tommy.collazo@sakilacustomer.org,464.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
460,1.0,Leon,Bostic,leon.bostic@sakilacustomer.org,465.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
461,1.0,Derek,Blakely,derek.blakely@sakilacustomer.org,466.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
462,2.0,Warren,Sherrod,warren.sherrod@sakilacustomer.org,467.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
463,2.0,Darrell,Power,darrell.power@sakilacustomer.org,468.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
464,1.0,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,469.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
465,1.0,Floyd,Gandy,floyd.gandy@sakilacustomer.org,470.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
466,1.0,Leo,Ebert,leo.ebert@sakilacustomer.org,471.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
467,2.0,Alvin,Deloach,alvin.deloach@sakilacustomer.org,472.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
468,1.0,Tim,Cary,tim.cary@sakilacustomer.org,473.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
469,2.0,Wesley,Bull,wesley.bull@sakilacustomer.org,474.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
470,1.0,Gordon,Allard,gordon.allard@sakilacustomer.org,475.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
471,1.0,Dean,Sauer,dean.sauer@sakilacustomer.org,476.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
472,1.0,Greg,Robins,greg.robins@sakilacustomer.org,477.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
473,2.0,Jorge,Olivares,jorge.olivares@sakilacustomer.org,478.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
474,2.0,Dustin,Gillette,dustin.gillette@sakilacustomer.org,479.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
475,2.0,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,480.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
476,1.0,Derrick,Bourque,derrick.bourque@sakilacustomer.org,481.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
477,1.0,Dan,Paine,dan.paine@sakilacustomer.org,482.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
478,1.0,Lewis,Lyman,lewis.lyman@sakilacustomer.org,483.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
479,1.0,Zachary,Hite,zachary.hite@sakilacustomer.org,484.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
480,1.0,Corey,Hauser,corey.hauser@sakilacustomer.org,485.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
481,1.0,Herman,Devore,herman.devore@sakilacustomer.org,486.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
482,1.0,Maurice,Crawley,maurice.crawley@sakilacustomer.org,487.0,t,2006-02-14,2013-05-26 14:49:45.738,0.0
483,2.0,Vernon,Chapa,vernon.chapa@sakilacustomer.org,488.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
484,1.0,Roberto,Vu,roberto.vu@sakilacustomer.org,489.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
485,1.0,Clyde,Tobias,clyde.tobias@sakilacustomer.org,490.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
486,1.0,Glen,Talbert,glen.talbert@sakilacustomer.org,491.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
487,2.0,Hector,Poindexter,hector.poindexter@sakilacustomer.org,492.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
488,2.0,Shane,Millard,shane.millard@sakilacustomer.org,493.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
489,1.0,Ricardo,Meador,ricardo.meador@sakilacustomer.org,494.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
490,1.0,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,495.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
491,2.0,Rick,Mattox,rick.mattox@sakilacustomer.org,496.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
492,2.0,Lester,Kraus,lester.kraus@sakilacustomer.org,497.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
493,1.0,Brent,Harkins,brent.harkins@sakilacustomer.org,498.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
494,2.0,Ramon,Choate,ramon.choate@sakilacustomer.org,499.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
495,2.0,Charlie,Bess,charlie.bess@sakilacustomer.org,500.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
496,2.0,Tyler,Wren,tyler.wren@sakilacustomer.org,501.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
497,2.0,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,502.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
498,1.0,Gene,Sanborn,gene.sanborn@sakilacustomer.org,503.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
499,2.0,Marc,Outlaw,marc.outlaw@sakilacustomer.org,504.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
500,1.0,Reginald,Kinder,reginald.kinder@sakilacustomer.org,505.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
501,1.0,Ruben,Geary,ruben.geary@sakilacustomer.org,506.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
502,1.0,Brett,Cornwell,brett.cornwell@sakilacustomer.org,507.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
503,1.0,Angel,Barclay,angel.barclay@sakilacustomer.org,508.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
504,1.0,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,509.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
505,1.0,Rafael,Abney,rafael.abney@sakilacustomer.org,510.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
506,2.0,Leslie,Seward,leslie.seward@sakilacustomer.org,511.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
507,2.0,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,512.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
508,2.0,Milton,Howland,milton.howland@sakilacustomer.org,513.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
509,1.0,Raul,Fortier,raul.fortier@sakilacustomer.org,514.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
510,2.0,Ben,Easter,ben.easter@sakilacustomer.org,515.0,t,2006-02-14,2013-05-26 14:49:45.738,0.0
511,1.0,Chester,Benner,chester.benner@sakilacustomer.org,516.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
512,1.0,Cecil,Vines,cecil.vines@sakilacustomer.org,517.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
513,2.0,Duane,Tubbs,duane.tubbs@sakilacustomer.org,519.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
514,2.0,Franklin,Troutman,franklin.troutman@sakilacustomer.org,520.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
515,1.0,Andre,Rapp,andre.rapp@sakilacustomer.org,521.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
516,2.0,Elmer,Noe,elmer.noe@sakilacustomer.org,522.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
517,2.0,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,523.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
518,1.0,Gabriel,Harder,gabriel.harder@sakilacustomer.org,524.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
519,2.0,Ron,Deluca,ron.deluca@sakilacustomer.org,525.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
520,2.0,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,526.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
521,2.0,Roland,South,roland.south@sakilacustomer.org,527.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
522,2.0,Arnold,Havens,arnold.havens@sakilacustomer.org,528.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
523,1.0,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,529.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
525,2.0,Adrian,Clary,adrian.clary@sakilacustomer.org,531.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
526,2.0,Karl,Seal,karl.seal@sakilacustomer.org,532.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
527,1.0,Cory,Meehan,cory.meehan@sakilacustomer.org,533.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
528,1.0,Claude,Herzog,claude.herzog@sakilacustomer.org,534.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
529,2.0,Erik,Guillen,erik.guillen@sakilacustomer.org,535.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
530,2.0,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,536.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
531,2.0,Jamie,Waugh,jamie.waugh@sakilacustomer.org,537.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
532,2.0,Neil,Renner,neil.renner@sakilacustomer.org,538.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
533,1.0,Jessie,Milam,jessie.milam@sakilacustomer.org,539.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
534,1.0,Christian,Jung,christian.jung@sakilacustomer.org,540.0,t,2006-02-14,2013-05-26 14:49:45.738,0.0
535,1.0,Javier,Elrod,javier.elrod@sakilacustomer.org,541.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
536,2.0,Fernando,Churchill,fernando.churchill@sakilacustomer.org,542.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
537,2.0,Clinton,Buford,clinton.buford@sakilacustomer.org,543.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
538,2.0,Ted,Breaux,ted.breaux@sakilacustomer.org,544.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
539,1.0,Mathew,Bolin,mathew.bolin@sakilacustomer.org,545.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
540,1.0,Tyrone,Asher,tyrone.asher@sakilacustomer.org,546.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
541,2.0,Darren,Windham,darren.windham@sakilacustomer.org,547.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
542,2.0,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,548.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
543,1.0,Lance,Pemberton,lance.pemberton@sakilacustomer.org,549.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
544,2.0,Cody,Nolen,cody.nolen@sakilacustomer.org,550.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
545,2.0,Julio,Noland,julio.noland@sakilacustomer.org,551.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
546,1.0,Kelly,Knott,kelly.knott@sakilacustomer.org,552.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
547,1.0,Kurt,Emmons,kurt.emmons@sakilacustomer.org,553.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
548,1.0,Allan,Cornish,allan.cornish@sakilacustomer.org,554.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
549,1.0,Nelson,Christenson,nelson.christenson@sakilacustomer.org,555.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
550,2.0,Guy,Brownlee,guy.brownlee@sakilacustomer.org,556.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
551,2.0,Clayton,Barbee,clayton.barbee@sakilacustomer.org,557.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
552,2.0,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,558.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
553,1.0,Max,Pitt,max.pitt@sakilacustomer.org,559.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
554,1.0,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,560.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
555,1.0,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,561.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
556,2.0,Armando,Gruber,armando.gruber@sakilacustomer.org,562.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
557,1.0,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
558,1.0,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,564.0,t,2006-02-14,2013-05-26 14:49:45.738,0.0
559,2.0,Everett,Banda,everett.banda@sakilacustomer.org,565.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
560,1.0,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
561,2.0,Ian,Still,ian.still@sakilacustomer.org,567.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
562,1.0,Wallace,Slone,wallace.slone@sakilacustomer.org,568.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
563,2.0,Ken,Prewitt,ken.prewitt@sakilacustomer.org,569.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
564,2.0,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,570.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
565,2.0,Jaime,Nettles,jaime.nettles@sakilacustomer.org,571.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
566,1.0,Casey,Mena,casey.mena@sakilacustomer.org,572.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
567,2.0,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,573.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
568,2.0,Alberto,Henning,alberto.henning@sakilacustomer.org,574.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
569,2.0,Dave,Gardiner,dave.gardiner@sakilacustomer.org,575.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
570,2.0,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,576.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
571,2.0,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,577.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
572,1.0,Sidney,Burleson,sidney.burleson@sakilacustomer.org,578.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
573,1.0,Byron,Box,byron.box@sakilacustomer.org,579.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
574,2.0,Julian,Vest,julian.vest@sakilacustomer.org,580.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
575,2.0,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,581.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
576,2.0,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
577,2.0,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,583.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
578,2.0,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,584.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
579,2.0,Daryl,Larue,daryl.larue@sakilacustomer.org,585.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
580,1.0,Ross,Grey,ross.grey@sakilacustomer.org,586.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
581,1.0,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
582,2.0,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
583,1.0,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
584,2.0,Salvador,Teel,salvador.teel@sakilacustomer.org,590.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
585,1.0,Perry,Swafford,perry.swafford@sakilacustomer.org,591.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
586,1.0,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
587,1.0,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
588,1.0,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
589,1.0,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
590,2.0,Seth,Hannon,seth.hannon@sakilacustomer.org,596.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
591,1.0,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
592,1.0,Terrance,Roush,terrance.roush@sakilacustomer.org,598.0,t,2006-02-14,2013-05-26 14:49:45.738,0.0
593,2.0,Rene,Mcalister,rene.mcalister@sakilacustomer.org,599.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
594,1.0,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
595,1.0,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
596,1.0,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
597,1.0,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
598,1.0,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
599,2.0,Austin,Cintron,austin.cintron@sakilacustomer.org,605.0,t,2006-02-14,2013-05-26 14:49:45.738,1.0
